/rn,a,b/nx0/ls1
/r,qa,qb
246 -0.49 0.49 0 OUTPUT_AMPLITUDE_3D 0 0 0 0 0 Wavelength=1
10 0.1 0.19
 0.3370037148 0.4543794271 0.5466954362 0.6089033059 0.6376795742 0.6316142333 0.59130685 0.5193807675 0.4204807262 0.3015597426
 0.3369268931 0.4542726791 0.5465622961 0.6087481791 0.6375075689 0.6314309656 0.5911182318 0.5191927975 0.42029934 0.3013909164
 0.3366967665 0.4539529109 0.5461634775 0.6082835124 0.6369923616 0.6308820449 0.5905533042 0.5186298058 0.4197559693 0.3008847804
 0.3363143998 0.4534216028 0.5455008279 0.6075114587 0.6361363347 0.6299699906 0.5896145979 0.5176941321 0.4188523539 0.3000414832
 0.3357815616 0.4526812143 0.5445774169 0.6064355951 0.6349434491 0.6286989951 0.5883063366 0.5163897157 0.4175915249 0.2988616556
 0.3351007159 0.451735172 0.5433975217 0.6050609079 0.6334192289 0.6270749149 0.5866344442 0.5147221484 0.4159779817 0.2973469227
 0.3342750102 0.4505878533 0.5419666073 0.6033937702 0.63157074 0.6251052541 0.5846065483 0.5126987313 0.4140178935 0.2955004965
 0.3333082601 0.4492445653 0.540291301 0.6014419129 0.6294065609 0.6227991419 0.5822319755 0.510328523 0.4117192888 0.2933277524
 0.3322049304 0.447711519 0.5383793599 0.5992143891 0.6269367455 0.6201672983 0.5795217336 0.5076223649 0.4090921992 0.2908366901
 0.3309701129 0.4459957985 0.5362396339 0.5967215307 0.6241727772 0.6172219903 0.5764884763 0.5045928737 0.4061487261 0.2880382022
 0.3296095007 0.4441053258 0.5338820212 0.593974898 0.621127514 0.6139769744 0.5731464484 0.5012543951 0.4029030142 0.2849460994
 0.3281293593 0.4420488205 0.5313174191 0.5909872222 0.6178151243 0.6104474284 0.5695114107 0.4976229155 0.3993711281 0.2815768842
 0.3265364945 0.439835755 0.528557668 0.5877723401 0.6142510142 0.6066498698 0.565600547 0.4937159383 0.3955708427 0.2779493022
 0.3248382164 0.4374763057 0.5256154901 0.5843451223 0.6104517465 0.6026020654 0.561432355 0.489552332 0.3915213733 0.274083738
 0.3230423012 0.4349812986 0.5225044222 0.580721395 0.6064349518 0.5983229305 0.557026527 0.4851521638 0.3872430768 0.2700015464
 0.3211569493 0.4323621522 0.5192387437 0.5769178546 0.6022192328 0.5938324223 0.552403825 0.4805365306 0.3827571633 0.2657244203
 0.3191907408 0.4296308149 0.5158333986 0.5729519776 0.5978240627 0.5891514281 0.547585954 0.4757274009 0.3780854501 0.2612738921
 0.3171525881 0.4267996994 0.5123039142 0.5688419244 0.5932696782 0.5843016489 0.5425954381 0.4707474771 0.3732501853 0.2566710383
 0.3150516859 0.4238816134 0.5086663133 0.5646064382 0.5885769671 0.579305481 0.5374555006 0.4656200813 0.3682739535 0.2519364296
 0.3128974598 0.4208896869 0.5049370245 0.560264739 0.5837673516 0.574185894 0.5321899471 0.4603690653 0.363179661 0.2470903207
 0.310699511 0.4178372968 0.5011327869 0.5558364136 0.5788626675 0.5689663063 0.5268230514 0.4550187379 0.3579905843 0.2421530368
 0.3084675613 0.4147379886 0.4972705527 0.5513413013 0.5738850378 0.5636704559 0.5213794389 0.4495937984 0.3527304513 0.2371454765
 0.3062113958 0.4116053966 0.4933673868 0.5467993766 0.5688567435 0.5583222656 0.5158839637 0.4441192635 0.3474235186 0.2320896289
 0.303940804 0.4084531622 0.489440364 0.5422306279 0.5638000886 0.5529457026 0.5103615753 0.4386203747 0.3420946073 0.2270089964
 0.301665522 0.4052948519 0.485506465 0.5376549358 0.5587372628 0.5475646308 0.5048371718 0.4331224745 0.3367690618 0.2219288254
 0.2993951736 0.4021438746 0.4815824726 0.5330919482 0.5536902005 0.5422026572 0.4993354369 0.4276508437 0.3314726118 0.2168760775
 0.2971392123 0.3990134001 0.4776848674 0.5285609572 0.5486804391 0.5368829722 0.4938806634 0.4222305007 0.3262311281 0.2118791089
 0.2949068648 0.3959162792 0.4738297265 0.5240807765 0.5437289769 0.5316281876 0.4884965637 0.4168859655 0.3210702827 0.2069670773
 0.2927070766 0.3928649665 0.4700326244 0.5196696226 0.5388561341 0.5264601751 0.4832060749 0.4116410001 0.3160151367 0.2021691347
 0.29054846 0.3898714467 0.4663085392 0.5153450006 0.5340814188 0.5213999077 0.478031165 0.4065183409 0.3110896944 0.1975135024
 0.2884392454 0.3869471662 0.4626717642 0.5111235973 0.5294234005 0.5164673109 0.4729926466 0.4015394402 0.3063164658 0.1930265433
 0.2863872377 0.38410297 0.4591358275 0.5070211836 0.5248995945 0.5116811256 0.468110009 0.396724233 0.3017160799 0.188731945
 0.2843997766 0.3813490461 0.4557134201 0.5030525269 0.5205263595 0.507058788 0.4634012722 0.392090946 0.2973069847 0.1846501115
 0.2824837027 0.3786948771 0.4524163341 0.4992313169 0.5163188104 0.5026163295 0.4588828714 0.3876559566 0.2931052557 0.1807978236
 0.2806453302 0.3761492015 0.4492554132 0.4955701053 0.5122907483 0.4983682984 0.4545695723 0.3834337076 0.289124522 0.1771881805
 0.2788904255 0.3737199835 0.4462405142 0.4920802604 0.5084546097 0.4943277055 0.4504744198 0.379436675 0.2853759971 0.1738307927
 0.2772241937 0.3714143936 0.4433804822 0.488771938 0.5048214346 0.4905059937 0.4466087179 0.3756753836 0.2818685957 0.1707321531
 0.2756512709 0.3692387988 0.4406831395 0.485654069 0.5014008547 0.4869130306 0.4429820376 0.3721584585 0.2786091022 0.1678960899
 0.2741757253 0.3671987641 0.4381552875 0.4827343636 0.4982011012 0.4835571239 0.4396022502 0.3688927013 0.2756023572 0.1653242033
 0.2728010647 0.3652990635 0.4358027224 0.4800193314 0.4952290314 0.4804450577 0.4364755803 0.3658831808 0.2728514331 0.1630162023
 0.2715302506 0.3635437015 0.4336302636 0.4775143181 0.4924901739 0.477582148 0.4336066764 0.3631333282 0.2703577757 0.1609700931
 0.2703657197 0.3619359437 0.4316417941 0.4752235559 0.4899887898 0.4749723156 0.430998696 0.3606450343 0.2681213058 0.1591822144
 0.2693094101 0.3604783557 0.4298403125 0.473150228 0.4877279499 0.4726181752 0.4286534036 0.3584187464 0.2661404837 0.1576471531
 0.2683627941 0.3591728501 0.4282279936 0.4712965445 0.4857096257 0.4705211393 0.4265712821 0.3564535704 0.264412354 0.1563576111
