/rn,a,b/nx0/ls1
/r,qa,qb
246 -0.49 0.49 0 OUTPUT_AMPLITUDE_3D 0 0 0 0 0 Wavelength=1
22 0 0.21
 0.01435585391 0.01562527454 0.01923771993 0.02570545859 0.03595052208 0.05145080619 0.07445654576 0.1083171286 0.1579694579 0.2306596211 0.3370037148 0.4543794271 0.5466954362 0.6089033059 0.6376795742 0.6316142333 0.59130685 0.5193807675 0.4204807262 0.3015597426 0.181617482 0.1019155799
 0.01435433697 0.01562321649 0.01923474236 0.02570103601 0.03594389239 0.05144083921 0.07444155035 0.1082945658 0.1579355116 0.2306085526 0.3369268931 0.4542726791 0.5465622961 0.6087481791 0.6375075689 0.6314309656 0.5911182318 0.5191927975 0.42029934 0.3013909164 0.1814571195 0.1017916618
 0.01434979283 0.01561705121 0.01922582231 0.02568778693 0.03592403127 0.0514109804 0.0743966279 0.1082269743 0.1578338194 0.2304555697 0.3366967665 0.4539529109 0.5461634775 0.6082835124 0.6369923616 0.6308820449 0.5905533042 0.5186298058 0.4197559693 0.3008847804 0.1809763139 0.1014208111
 0.01434224471 0.01560680905 0.01921100242 0.02566577357 0.03589103109 0.051361368 0.07432198598 0.1081146662 0.1576648513 0.2302013799 0.3363143998 0.4534216028 0.5455008279 0.6075114587 0.6361363347 0.6299699906 0.5896145979 0.5176941321 0.4188523539 0.3000414832 0.1801745569 0.100804243
 0.01433173116 0.01559254034 0.01919035352 0.02563509927 0.03584504527 0.0512922316 0.07421796942 0.1079581602 0.1574293877 0.2298471579 0.3357815616 0.4526812143 0.5445774169 0.6064355951 0.6349434491 0.6286989951 0.5883063366 0.5163897157 0.4175915249 0.2988616556 0.1790514303 0.09994421213
 0.01431830578 0.0155743152 0.01916397421 0.02559590793 0.03578628748 0.051203891 0.07408505848 0.1077581787 0.157128516 0.2293945408 0.3351007159 0.451735172 0.5433975217 0.6050609079 0.6334192289 0.6270749149 0.5866344442 0.5147221484 0.4159779817 0.2973469227 0.1776071796 0.09884432453
 0.01430203695 0.01555222303 0.01913199033 0.02554838324 0.03571503054 0.05109675453 0.07392386652 0.1075156442 0.1567636248 0.228845619 0.3342750102 0.4505878533 0.5419666073 0.6033937702 0.63157074 0.6251052541 0.5846065483 0.5126987313 0.4140178935 0.2955004965 0.1758433804 0.09750990809
 0.01428300734 0.01552637203 0.01909455424 0.02549274773 0.03563160498 0.05097131703 0.07373513683 0.107231675 0.1563363973 0.2282029268 0.3333082601 0.4492445653 0.540291301 0.6014419129 0.6294065609 0.6227991419 0.5822319755 0.510328523 0.4117192888 0.2933277524 0.1737635882 0.09594838728
 0.01426131342 0.01549688857 0.01905184401 0.02542926152 0.03553639733 0.0508281572 0.07351973884 0.1069075792 0.1558488027 0.2274694291 0.3322049304 0.447711519 0.5383793599 0.5992143891 0.6269367455 0.6201672983 0.5795217336 0.5076223649 0.4090921992 0.2908366901 0.1713738642 0.09416961152
 0.01423706485 0.01546391641 0.01900406237 0.02535822096 0.03542984806 0.0506679347 0.07327866368 0.1065448481 0.1553030862 0.2266485072 0.3309701129 0.4459957985 0.5362396339 0.5967215307 0.6241727772 0.6172219903 0.5764884763 0.5045928737 0.4061487261 0.2880382022 0.1686830877 0.09218609688
 0.01421038379 0.01542761588 0.0189514356 0.02527995702 0.03531244925 0.05049138662 0.07301301905 0.1061451485 0.1547017578 0.2257439409 0.3296095007 0.4441053258 0.5338820212 0.593974898 0.621127514 0.6139769744 0.5731464484 0.5012543951 0.4029030142 0.2849460994 0.1657030038 0.09001315942
 0.01418140414 0.01538816291 0.01889421225 0.02519483344 0.03518474197 0.05029932363 0.0727240234 0.1057103144 0.1540475789 0.2247598898 0.3281293593 0.4420488205 0.5313174191 0.5909872222 0.6178151243 0.6104474284 0.5695114107 0.4976229155 0.3993711281 0.2815768842 0.162447992 0.08766894117
 0.01415027064 0.01534574796 0.01883266171 0.02510324478 0.03504731337 0.05009262568 0.07241299956 0.105242337 0.1533435486 0.2237008713 0.3265364945 0.439835755 0.528557668 0.5877723401 0.6142510142 0.6066498698 0.565600547 0.4937159383 0.3955708427 0.2779493022 0.158934593 0.0851743537
 0.01411713802 0.01530057493 0.01876707268 0.02500561421 0.03490079347 0.04987223725 0.07208136767 0.1047433542 0.1525928872 0.2225717374 0.3248382164 0.4374763057 0.5256154901 0.5843451223 0.6104517465 0.6026020654 0.561432355 0.489552332 0.3915213733 0.274083738 0.1551808658 0.08255298394
 0.01408216998 0.01525285988 0.0186977515 0.02490239113 0.03474585173 0.04963916228 0.07173063755 0.1042156394 0.1517990196 0.2213776485 0.3230423012 0.4349812986 0.5225044222 0.580721395 0.6064349518 0.5983229305 0.557026527 0.4851521638 0.3872430768 0.2700015464 0.1512056781 0.07983102021
