106.15
53.26
31.2
22.12
1.43
-3.27
-3.95
2.36
12.83
46.07
99.2
100.7
70.6
32.45
28.67
8.69
0.55
-1.4
-1.29
3.94
38.63
67.9
107.26
91.03
73.46
50.82
32.27
13.47
2.99
-2.61
-3.92
7.85
38.16
112.56
87.32
87.96
86.32
60.93
32.68
19.35
0.79
-3.25
2.45
8.08
62.38
62.48
88.02
116.23
110.51
50.72
64.57
21.07
3.97
-2.67
0.2
21.4
42.5
77.16
78.12
107.55
108.84
78.61
59.18
5.34
2.71
-0.95
2.16
21.16
64.41
64.36
113.06
125.65
84.72
72.49
47.51
28.22
2.49
-1.37
-2.96
11.21
49.32
58.48
106.76
100.1
95.67
41.46
23.84
14.47
4.53
-1.93
0.93
11.48
51.36
72.53
99.13
97.49
72.84
66.54
28.78
23.67
5.61
-1
-0.3
27.26
39.52
68.41
108.21
126.75
94.19
47.12
28.52
16.3
-0.16
-3
0.53
-0.18
40.17
89.73
122.26
85.2
81.49
62.85
41.47
13.79
2.18
-1.11
-1.94
10.09
48.54
78.4
90.28
120.35
81.53
39.87
29.5
19.13
5.69
-0.22
3.4
19.54
59.28
72.53
92.76
109.41
111.7
47.38
26.64
21.76
1.54
-0.68
1.42
12.56
50.27
70.69
82.16
119.99
86.83
48.6
22
14.96
2.95
-3.43
-0.25
11.3
35.57
41.19
87.42
138.26
88.55
75.18
63.89
14.24
0.24
-1.13
1.72
32.18
50.6
77.53
87.38
117.6
118.68
67.19
35.82
11.59
0.23
-2.42
-1.1
17.95
51.15
66.64
99.61
90.61
122.23
53.32
38.77
19.44
4.88
-1.32
-0.19
18.83
63.16
88.68
110.18
116.45
92.19
72.82
35.97
12.65
5.05
-2.68
0.56
19.21
50.31
74.9
93.76
105.67
96.19
84.1
32.52
10.65
1.06
-3.94
-4.12
10.34
16.05
70.05
103.56
120.47
96
67.72
57.77
15.1
2.96
-0.35
1.65
17.36
62.24
85.4
88.82
115.12
105.74
82.34
51.07
14.93
0.86
-3.05
-1.76
28.95
51.59
59.49
87.58
108.74
127.08
65.21
49.31
17.44
1.95
-2.83
8.21
28.18
40.03
58.66
103.31
114.04
128.12
81.67
50.68
17.42
0.39
-0.91
1.09
11.94
52.28
90.23
71.45
118.94
94.42
76.05
21.56
23.5
2.05
-1.92
1.7
11.27
60.86
60.31
105.65
113.09
101.24
77.6
58.69
13.31
3.66
-3.87
-3.49
13.6
56.55
65.12
80.83
91.29
108.09
71.71
67.62
27.88
0.57
-1.22
2.03
24.72
53.95
70.13
75.32
112.52
117
69.39
58.49
15
4.9
-1.61
4.88
32.15
77.34
86.12
120.39
132.83
98.73
55.16
26.24
18.69
2.27
-0.85
-2.84
19.95
21.91
78.23
91.72
127.68
125.48
67.34
40.64
24.5
1.98
-1.74
0.36
1.2
33.48
82.54
113.46
115.85
108.46
48.01
25.64
11.43
0.35
-3.45
-0.37
11.62
25.39
78.4
86.47
104.66
106.54
68.77
45.23
13.2
1.55
-0.18
-0.22
2.07
49.02
95.73
89.73
141.44
87.11
46.71
33.05
15.18
3.17
-3.43
2.55
7.94
57.49
81.78
80.8
108
125.82
62.43
37.01
20.82
-0.78
-0.76
-4.74
8.68
26.42
54.2
89.79
87.73
86.86
59.64
54.52
22.09
4.38
-1.04
0.31
12.48
62.5
78.75
107.33
150.58
90.89
46.25
54.65
11.49
2.89
-3.65
-1.04
3.38
46
61.02
102.65
108.88
87.55
39
30.71
13.72
-0.66
-3.9
-3.9
5.31
47.09
50.85
109.61
143.05
82.36
35.24
27.96
8.14
3.18
-4.09
-5.49
5.73
32.6
57.45
116.72
98.31
87.12
41.59
46.88
16.27
2.16
-3.76
-2.87
27.29
48.71
102.58
97.38
104.34
128.87
76.59
47.92
15.38
2.59
-3.73
-2.92
6.01
45.79
89.84
77
124.66
75.34
71.36
45.35
14.4
0.53
-4.13
-4.17
3.23
54.61
66.43
139.3
135.95
68.68
57.77
41.22
19.54
4.15
-3.97
-3.67
3.7
36.1
58.57
94.95
125.18
102.14
37.7
32.33
11.28
1.79
-4.03
-3.53
3.47
70.79
67.38
111.64
103.67
85.31
49.22
51.47
20.75
3.53
-3.52
-3.84
4.91
45.19
58.28
84.17
103.84
92.35
68.47
41.29
15.42
0.15
-3.84
-4.67
-2.04
63.66
71.94
98.87
90.35
104.3
32.08
25.26
10.22
0.68
-4.2
-5.42
3.45
22.84
50.4
87.43
82.29
102.55
79.39
38.19
23.43
1.57
-3.96
-3.51
2.98
64.21
60.28
129.99
116.72
97.68
37.79
37.72
15.7
3.07
-3.93
-5.65
-6.57
30.41
52.46
101.42
92.57
93.02
39.94
34.9
12.92
3.87
-3.93
-4.54
5.36
31.23
61.55
84.02
83.3
85.68
22.51
53.68
15.95
1.23
-3.44
6.29
22.16
66.2
73.27
99.78
134.66
123.69
56.34
53.68
13.4
2.3
-3.52
-4.17
25.9
59.08
88.75
88.71
120.65
112.37
54.82
32.73
25.64
1.66
-3.96
0.81
13.73
67.97
53.15
93.24
156.56
82.66
72.74
44.32
5.47
0.8
-4.02
-1.82
10.23
60.91
72.44
63.91
103.8
109.67
87.33
93.39
21.77
8.08
-4
-3.81
12.79
41.69
91.48
104.6
135.05
122.54
41.85
24.75
16.95
0.23
-3.61
-5.05
-1
38.29
56.12
93
96.95
114.67
32.09
30.67
11.85
2.57
-3.98
-3.51
23.13
23.61
58.88
92.15
138.59
114.88
43.81
48.97
10.97
2
-4.58
-2.19
11.08
45.56
56.76
106.72
120.98
79.61
84.43
48.97
13.82
2.67
-3.43
-1.53
32.26
74.44
99.7
81.27
99.9
117.28
98.57
48.05
25.87
2.55
-4.06
-2.05
20.05
48.74
48.35
119.52
121.32
102.82
69.22
49.8
11.75
3.14
-3.98
-5.5
10.6
44.62
72.82
98.41
154.46
102.96
37
33.31
10.16
2.89
-3.75
-2.46
4.14
31.25
75.3
49.89
136
104.6
63.85
28.41
15.62
3.98
-3.77
-0.35
20.33
68.19
72.05
103.22
139.6
118.06
72.58
52.81
15.61
1.24
-3.85
-4.98
20.78
67.49
66.01
82.44
118.99
104.52
55.77
25.03
18.86
4.59
-2.9
6.56
49.75
98.41
80.63
100.53
101.41
122.08
72.44
60.71
24.87
2.41
-4.07
0.73
9.94
57.41
72.61
114.49
139.76
112.09
38.94
28
6.19
-5.33
-4.38
-5.61
3.23
45.83
49
114.42
89.44
103.29
67.41
30.31
11.33
2.42
-4.21
-5.21
7.35
37.79
68.98
81.23
96.39
90.33
58.47
31.24
20.61
2.71
-4.46
-4.38
15.89
51.31
65.77
56.81
135.53
86.21
66.82
55.83
-1.54
1.54
-5.1
-2.62
12.2
32.38
64.51
100.68
120.93
97.87
58.87
46.13
37.76
0.12
-3.27
-3.42
13.31
54.38
66.21
91.74
83.19
103.32
46.44
35.01
10.22
1.93
-3
-0.63
25.53
36.29
73.14
103.53
84.09
